9s Qh;1000;0.5325
9s Qh;1000;0.563
9s Qh;1000;0.5405
9s Qh;1000;0.596
9s Qh;1000;0.5775
9s Qh;1000;0.556
9s Qh;1000;0.538
9s Qh;1000;0.557
9s Qh;1000;0.5515
9s Qh;1000;0.5535
9s Qh;1000;0.5505
9s Qh;1000;0.5535
9s Qh;1000;0.531
9s Qh;1000;0.585
9s Qh;1000;0.5415
9s Qh;1000;0.5345
9s Qh;1000;0.5455
9s Qh;1000;0.5645
9s Qh;1000;0.5715
9s Qh;1000;0.555
9s Qh;1000;0.5575
9s Qh;1000;0.5625
9s Qh;1000;0.5615
9s Qh;1000;0.551
9s Qh;1000;0.5305
9s Qh;1000;0.557
9s Qh;1000;0.5295
9s Qh;1000;0.5565
9s Qh;1000;0.5555
9s Qh;1000;0.5685
9s Qh;1000;0.5455
9s Qh;1000;0.559
9s Qh;1000;0.5605
9s Qh;1000;0.551
9s Qh;1000;0.556
9s Qh;1000;0.536
9s Qh;1000;0.5345
9s Qh;1000;0.5485
9s Qh;1000;0.5385
9s Qh;1000;0.547
9s Qh;1000;0.5805
9s Qh;1000;0.55
9s Qh;1000;0.572
9s Qh;1000;0.5565
9s Qh;1000;0.594
9s Qh;1000;0.56
9s Qh;1000;0.532
9s Qh;1000;0.5625
9s Qh;1000;0.566
9s Qh;1000;0.5515
9s Qh;1000;0.569
9s Qh;1000;0.537
9s Qh;1000;0.5385
9s Qh;1000;0.562
9s Qh;1000;0.5385
9s Qh;1000;0.5495
9s Qh;1000;0.5355
9s Qh;1000;0.5415
9s Qh;1000;0.57
9s Qh;1000;0.5815
9s Qh;1000;0.5725
9s Qh;1000;0.55
9s Qh;1000;0.554
9s Qh;1000;0.547
9s Qh;1000;0.5495
9s Qh;1000;0.5615
9s Qh;1000;0.553
9s Qh;1000;0.524
9s Qh;1000;0.5895
9s Qh;1000;0.5555
9s Qh;1000;0.5485
9s Qh;1000;0.5505
Ah 3c;1000;0.5465
Ah 3c;1000;0.586
Ah 3c;1000;0.581
Ah 3c;1000;0.5585
Ah 3c;1000;0.53
Ah 3c;1000;0.552
Ah 3c;1000;0.538
Ah 3c;1000;0.558
Ah 3c;1000;0.545
Ah 3c;1000;0.537
Ah 3c;1000;0.5575
Ah 3c;1000;0.5645
Ah 3c;1000;0.55
Ah 3c;1000;0.556
Ah 3c;1000;0.5535
Ah 3c;1000;0.553
Ah 3c;1000;0.535
Ah 3c;1000;0.547
Ah 3c;1000;0.5575
Ah 3c;1000;0.526
Ah 3c;1000;0.572
Ah 3c;1000;0.567
Ah 3c;1000;0.554
Ah 3c;1000;0.5325
Ah 3c;1000;0.571
Ah 3c;1000;0.5465
Ah 3c;1000;0.5695
Ah 3c;1000;0.5255
Ah 3c;1000;0.5365
Ah 3c;1000;0.5575
Ah 3c;1000;0.561
Ah 3c;1000;0.5535
Ah 3c;1000;0.5535
Ah 3c;1000;0.5345
Ah 3c;1000;0.5465
Ah 3c;1000;0.5295
Ah 3c;1000;0.56
Ah 3c;1000;0.534
Ah 3c;1000;0.542
Ah 3c;1000;0.5885
Ah 3c;1000;0.553
Ah 3c;1000;0.5435
Ah 3c;1000;0.5435
Ah 3c;1000;0.556
Ah 3c;1000;0.561
Ah 3c;1000;0.566
Ah 3c;1000;0.5725
Ah 3c;1000;0.5635
Ah 3c;1000;0.5505
Ah 3c;1000;0.5505
Ah 3c;1000;0.5665
Ah 3c;1000;0.553
Ah 3c;1000;0.5415
Ah 3c;1000;0.562
Ah 3c;1000;0.556
Ah 3c;1000;0.5625
Ah 3c;1000;0.553
Ah 3c;1000;0.566
Ah 3c;1000;0.5455
Ah 3c;1000;0.5495
Ah 3c;1000;0.5495
Ah 3c;1000;0.5585
Ah 3c;1000;0.548
Ah 3c;1000;0.564
Ah 3c;1000;0.556
Ah 3c;1000;0.529
Ah 3c;1000;0.5615
Ah 3c;1000;0.5385
Ah 3c;1000;0.528
Ah 3c;1000;0.5395
Ah 3c;1000;0.5595
Ah 3c;1000;0.5675
Ah 3c;1000;0.5375
Ah 3c;1000;0.571
Ah 3c;1000;0.5445
Ah 3c;1000;0.5435
Ah 3c;1000;0.521
Ah 3c;1000;0.57
Ah 3c;1000;0.563
Ah 3c;1000;0.5585
Ah 3c;1000;0.5315
Ah 3c;1000;0.5515
Ah 3c;1000;0.529
Ah 3c;1000;0.577
Ah 3c;1000;0.5485
Ah 3c;1000;0.5505
Ah 3c;1000;0.5615
Ah 3c;1000;0.5405
Ah 3c;1000;0.565
Ah 3c;1000;0.536
Ah 3c;1000;0.527
Ah 3c;1000;0.57
Ah 3c;1000;0.549
Ah 3c;1000;0.5695
Ah 3c;1000;0.5395
Ah 3c;1000;0.562
Ah 3c;1000;0.597
Ah 3c;1000;0.542
Ah 3c;1000;0.5405
Ah 3c;1000;0.566
Ah Qd;1000;0.6415
Ah Qd;1000;0.635
Ah Qd;1000;0.6555
Ah Qd;1000;0.626
Ah Qd;1000;0.64
Ah Qd;1000;0.6475
Ah Qd;1000;0.6155
Ah Qd;1000;0.652
Ah Qd;1000;0.6605
Ah Qd;1000;0.652
Ah Qd;1000;0.649
Ah Qd;1000;0.641
Ah Qd;1000;0.645
Ah Qd;1000;0.6515
Ah Qd;1000;0.597
Ah Qd;1000;0.656
Ah Qd;1000;0.6345
Ah Qd;1000;0.6555
Ah Qd;1000;0.642
Ah Qd;1000;0.6475
Ah Qd;1000;0.6295
Ah Qd;1000;0.6505
Ah Qd;1000;0.622
Ah Qd;1000;0.644
Ah Qd;1000;0.6075
Ah Qd;1000;0.6365
Ah Qd;1000;0.6485
Ah Qd;1000;0.652
Ah Qd;1000;0.6465
Ah Qd;1000;0.649
Ah Qd;1000;0.6385
Ah Qd;1000;0.645
Ah Qd;1000;0.6315
Ah Qd;1000;0.6365
Ah Qd;1000;0.6455
Ah Qd;1000;0.68
Ah Qd;1000;0.632
Ah Qd;1000;0.664
Ah Qd;1000;0.6505
Ah Qd;1000;0.617
Ah Qd;1000;0.639
Ah Qd;1000;0.6585
Ah Qd;1000;0.6345
Ah Qd;1000;0.6165
Ah Qd;1000;0.64
Ah Qd;1000;0.6465
Ah Qd;1000;0.6755
Ah Qd;1000;0.6365
Ah Qd;1000;0.6425
Ah Qd;1000;0.648
Ah Qd;1000;0.651
Ah Qd;1000;0.6315
Ah Qd;1000;0.6605
Ah Qd;1000;0.6555
Ah Qd;1000;0.6345
Ah Qd;1000;0.641
Ah Qd;1000;0.652
Ah Qd;1000;0.63
Ah Qd;1000;0.62
Ah Qd;1000;0.6665
Ah Qd;1000;0.6255
Ah Qd;1000;0.6625
Ah Qd;1000;0.634
Ah Qd;1000;0.6375
Ah Qd;1000;0.6405
Ah Qd;1000;0.631
Ah Qd;1000;0.6425
Ah Qd;1000;0.6235
Ah Qd;1000;0.6335
Ah Qd;1000;0.6455
Ah Qd;1000;0.641
Ah Qd;1000;0.651
Ah Qd;1000;0.6325
Ah Qd;1000;0.631
Ah Qd;1000;0.6435
Ah Qd;1000;0.6485
Ah Qd;1000;0.664
Ah Qd;1000;0.655
Ah Qd;1000;0.644
Ah Qd;1000;0.632
Ah Qd;1000;0.6545
Ah Qd;1000;0.6515
Ah Qd;1000;0.6525
Ah Qd;1000;0.6385
Ah Qd;1000;0.645
Ah Qd;1000;0.6205
Ah Qd;1000;0.6415
Ah Qd;1000;0.648
Ah Qd;1000;0.6385
Ah Qd;1000;0.6465
Ah Qd;1000;0.646
Ah Qd;1000;0.6385
Ah Qd;1000;0.665
Ah Qd;1000;0.6385
Ah Qd;1000;0.645
Ah Qd;1000;0.6905
Ah Qd;1000;0.642
Ah Qd;1000;0.6725
Ah Qd;1000;0.662
Ah Qd;1000;0.6255
4h Js;1000;0.4515
4h Js;1000;0.4535
4h Js;1000;0.46
4h Js;1000;0.4655
4h Js;1000;0.4665
4h Js;1000;0.468
4h Js;1000;0.478
4h Js;1000;0.479
4h Js;1000;0.472
4h Js;1000;0.478
4h Js;1000;0.458
4h Js;1000;0.4615
4h Js;1000;0.453
4h Js;1000;0.452
4h Js;1000;0.4515
4h Js;1000;0.4775
4h Js;1000;0.4795
4h Js;1000;0.4805
4h Js;1000;0.461
4h Js;1000;0.4795
4h Js;1000;0.487
4h Js;1000;0.454
4h Js;1000;0.474
4h Js;1000;0.4515
4h Js;1000;0.4805
4h Js;1000;0.4555
4h Js;1000;0.4635
4h Js;1000;0.464
4h Js;1000;0.477
4h Js;1000;0.449
4h Js;1000;0.4505
4h Js;1000;0.47
4h Js;1000;0.4515
4h Js;1000;0.4375
4h Js;1000;0.476
4h Js;1000;0.45
4h Js;1000;0.477
4h Js;1000;0.465
4h Js;1000;0.4675
4h Js;1000;0.477
4h Js;1000;0.481
4h Js;1000;0.467
4h Js;1000;0.482
4h Js;1000;0.4485
4h Js;1000;0.443
4h Js;1000;0.491
4h Js;1000;0.4655
4h Js;1000;0.4775
4h Js;1000;0.4725
4h Js;1000;0.461
4h Js;1000;0.462
4h Js;1000;0.4515
4h Js;1000;0.456
4h Js;1000;0.451
4h Js;1000;0.452
4h Js;1000;0.469
4h Js;1000;0.457
4h Js;1000;0.445
4h Js;1000;0.472
4h Js;1000;0.483
4h Js;1000;0.4625
4h Js;1000;0.461
4h Js;1000;0.4785
4h Js;1000;0.492
4h Js;1000;0.424
4h Js;1000;0.456
4h Js;1000;0.471
4h Js;1000;0.469
4h Js;1000;0.447
4h Js;1000;0.4735
4h Js;1000;0.4435
4h Js;1000;0.4655
4h Js;1000;0.461
4h Js;1000;0.4655
4h Js;1000;0.4775
4h Js;1000;0.4695
4h Js;1000;0.46
4h Js;1000;0.475
4h Js;1000;0.44
4h Js;1000;0.458
4h Js;1000;0.4495
4h Js;1000;0.466
4h Js;1000;0.4435
4h Js;1000;0.44
4h Js;1000;0.469
4h Js;1000;0.4485
4h Js;1000;0.4715
4h Js;1000;0.452
4h Js;1000;0.4465
4h Js;1000;0.445
4h Js;1000;0.47
4h Js;1000;0.449
4h Js;1000;0.465
4h Js;1000;0.476
4h Js;1000;0.4495
4h Js;1000;0.462
4h Js;1000;0.4525
4h Js;1000;0.462
4h Js;1000;0.472
4h Js;1000;0.4765
Ts 9s;1000;0.519
Ts 9s;1000;0.5295
Ts 9s;1000;0.5505
Ts 9s;1000;0.568
Ts 9s;1000;0.545
Ts 9s;1000;0.5395
Ts 9s;1000;0.5235
Ts 9s;1000;0.5285
Ts 9s;1000;0.5155
Ts 9s;1000;0.525
Ts 9s;1000;0.5295
Ts 9s;1000;0.551
Ts 9s;1000;0.554
Ts 9s;1000;0.5585
Ts 9s;1000;0.556
Ts 9s;1000;0.5565
Ts 9s;1000;0.546
Ts 9s;1000;0.5805
Ts 9s;1000;0.5695
Ts 9s;1000;0.5575
Ts 9s;1000;0.54
Ts 9s;1000;0.5365
Ts 9s;1000;0.528
Ts 9s;1000;0.517
Ts 9s;1000;0.54
Ts 9s;1000;0.5265
Ts 9s;1000;0.534
Ts 9s;1000;0.562
Ts 9s;1000;0.5435
Ts 9s;1000;0.546
Ts 9s;1000;0.496
Ts 9s;1000;0.526
Ts 9s;1000;0.543
Ts 9s;1000;0.574
Ts 9s;1000;0.522
Ts 9s;1000;0.537
Ts 9s;1000;0.545
Ts 9s;1000;0.547
Ts 9s;1000;0.5175
Ts 9s;1000;0.535
Ts 9s;1000;0.5235
Ts 9s;1000;0.5225
Ts 9s;1000;0.5655
Ts 9s;1000;0.5205
Ts 9s;1000;0.5325
Ts 9s;1000;0.557
Ts 9s;1000;0.527
Ts 9s;1000;0.56
Ts 9s;1000;0.528
Ts 9s;1000;0.528
Ts 9s;1000;0.547
Ts 9s;1000;0.526
Ts 9s;1000;0.5385
Ts 9s;1000;0.5475
Ts 9s;1000;0.5365
Ts 9s;1000;0.53
Ts 9s;1000;0.5375
Ts 9s;1000;0.541
Ts 9s;1000;0.5135
Ts 9s;1000;0.547
Ts 9s;1000;0.552
Ts 9s;1000;0.518
Ts 9s;1000;0.5255
Ts 9s;1000;0.521
Ts 9s;1000;0.532
Ts 9s;1000;0.5155
Ts 9s;1000;0.544
Ts 9s;1000;0.545
Ts 9s;1000;0.5305
Ts 9s;1000;0.534
Ts 9s;1000;0.5455
Ts 9s;1000;0.537
Ts 9s;1000;0.5225
Ts 9s;1000;0.542
Ts 9s;1000;0.534
Ts 9s;1000;0.539
Ts 9s;1000;0.5465
Ts 9s;1000;0.54
Ts 9s;1000;0.5225
Ts 9s;1000;0.549
Ts 9s;1000;0.5605
Ts 9s;1000;0.5745
Ts 9s;1000;0.5385
Ts 9s;1000;0.517
Ts 9s;1000;0.5275
Ts 9s;1000;0.5235
Ts 9s;1000;0.536
Ts 9s;1000;0.541
Ts 9s;1000;0.531
Ts 9s;1000;0.511
Ts 9s;1000;0.5805
Ts 9s;1000;0.572
Ts 9s;1000;0.5565
Ts 9s;1000;0.5535
Ts 9s;1000;0.53
Ts 9s;1000;0.5455
Ts 9s;1000;0.5275
Ts 9s;1000;0.5145
Ts 9s;1000;0.544
Ts 9s;1000;0.524
3d 4c;1000;0.348
3d 4c;1000;0.3345
3d 4c;1000;0.36
3d 4c;1000;0.341
3d 4c;1000;0.3635
3d 4c;1000;0.3255
3d 4c;1000;0.329
3d 4c;1000;0.3595
3d 4c;1000;0.3365
3d 4c;1000;0.357
3d 4c;1000;0.3425
3d 4c;1000;0.3495
3d 4c;1000;0.3605
3d 4c;1000;0.354
3d 4c;1000;0.3625
3d 4c;1000;0.3725
3d 4c;1000;0.349
3d 4c;1000;0.346
3d 4c;1000;0.362
3d 4c;1000;0.336
3d 4c;1000;0.37
3d 4c;1000;0.3175
3d 4c;1000;0.3585
3d 4c;1000;0.3825
3d 4c;1000;0.343
3d 4c;1000;0.356
3d 4c;1000;0.366
3d 4c;1000;0.335
3d 4c;1000;0.3525
3d 4c;1000;0.3515
3d 4c;1000;0.3485
3d 4c;1000;0.3465
3d 4c;1000;0.348
3d 4c;1000;0.3445
3d 4c;1000;0.356
3d 4c;1000;0.3515
3d 4c;1000;0.352
3d 4c;1000;0.3405
3d 4c;1000;0.365
3d 4c;1000;0.336
3d 4c;1000;0.3605
3d 4c;1000;0.356
3d 4c;1000;0.344
3d 4c;1000;0.3575
3d 4c;1000;0.341
3d 4c;1000;0.347
3d 4c;1000;0.349
3d 4c;1000;0.3355
3d 4c;1000;0.361
3d 4c;1000;0.362
3d 4c;1000;0.3885
3d 4c;1000;0.38
3d 4c;1000;0.3485
3d 4c;1000;0.3475
3d 4c;1000;0.363
3d 4c;1000;0.352
3d 4c;1000;0.359
3d 4c;1000;0.3465
3d 4c;1000;0.3755
3d 4c;1000;0.3525
3d 4c;1000;0.354
3d 4c;1000;0.353
3d 4c;1000;0.34
3d 4c;1000;0.373
3d 4c;1000;0.3375
3d 4c;1000;0.3745
3d 4c;1000;0.353
3d 4c;1000;0.3245
3d 4c;1000;0.3605
3d 4c;1000;0.337
3d 4c;1000;0.3485
3d 4c;1000;0.351
3d 4c;1000;0.3405
3d 4c;1000;0.342
3d 4c;1000;0.3525
3d 4c;1000;0.348
3d 4c;1000;0.3625
3d 4c;1000;0.3395
3d 4c;1000;0.3565
3d 4c;1000;0.328
3d 4c;1000;0.3565
3d 4c;1000;0.3475
3d 4c;1000;0.3415
3d 4c;1000;0.3275
3d 4c;1000;0.36
3d 4c;1000;0.339
3d 4c;1000;0.3805
3d 4c;1000;0.3225
3d 4c;1000;0.332
3d 4c;1000;0.3585
3d 4c;1000;0.3665
3d 4c;1000;0.3595
3d 4c;1000;0.3465
3d 4c;1000;0.356
3d 4c;1000;0.337
3d 4c;1000;0.366
3d 4c;1000;0.34
3d 4c;1000;0.355
3d 4c;1000;0.3565
3d 4c;1000;0.3545
8s 9s;1000;0.526
8s 9s;1000;0.5205
8s 9s;1000;0.509
8s 9s;1000;0.503
8s 9s;1000;0.497
8s 9s;1000;0.491
8s 9s;1000;0.5105
8s 9s;1000;0.503
8s 9s;1000;0.5035
8s 9s;1000;0.5335
8s 9s;1000;0.495
8s 9s;1000;0.5045
8s 9s;1000;0.4775
8s 9s;1000;0.526
8s 9s;1000;0.519
8s 9s;1000;0.5025
8s 9s;1000;0.514
8s 9s;1000;0.502
8s 9s;1000;0.4985
8s 9s;1000;0.493
8s 9s;1000;0.521
8s 9s;1000;0.512
8s 9s;1000;0.474
8s 9s;1000;0.4875
8s 9s;1000;0.5345
8s 9s;1000;0.5235
8s 9s;1000;0.5255
8s 9s;1000;0.5245
8s 9s;1000;0.486
8s 9s;1000;0.493
8s 9s;1000;0.4995
8s 9s;1000;0.512
8s 9s;1000;0.4855
8s 9s;1000;0.521
8s 9s;1000;0.503
8s 9s;1000;0.484
8s 9s;1000;0.508
8s 9s;1000;0.4975
8s 9s;1000;0.516
8s 9s;1000;0.4825
8s 9s;1000;0.519
8s 9s;1000;0.523
8s 9s;1000;0.5275
8s 9s;1000;0.5255
8s 9s;1000;0.4965
8s 9s;1000;0.535
8s 9s;1000;0.494
8s 9s;1000;0.5035
8s 9s;1000;0.544
8s 9s;1000;0.469
8s 9s;1000;0.55
8s 9s;1000;0.5085
8s 9s;1000;0.5225
8s 9s;1000;0.5105
8s 9s;1000;0.5065
8s 9s;1000;0.527
8s 9s;1000;0.519
8s 9s;1000;0.5115
8s 9s;1000;0.4695
8s 9s;1000;0.499
8s 9s;1000;0.5155
8s 9s;1000;0.514
8s 9s;1000;0.5175
8s 9s;1000;0.4685
8s 9s;1000;0.505
8s 9s;1000;0.504
8s 9s;1000;0.5075
8s 9s;1000;0.519
8s 9s;1000;0.52
8s 9s;1000;0.512
8s 9s;1000;0.508
8s 9s;1000;0.516
8s 9s;1000;0.503
8s 9s;1000;0.502
8s 9s;1000;0.523
8s 9s;1000;0.518
8s 9s;1000;0.503
8s 9s;1000;0.5215
8s 9s;1000;0.4765
8s 9s;1000;0.4805
8s 9s;1000;0.512
8s 9s;1000;0.5335
8s 9s;1000;0.51
8s 9s;1000;0.516
8s 9s;1000;0.5325
8s 9s;1000;0.5
8s 9s;1000;0.5085
8s 9s;1000;0.5315
8s 9s;1000;0.531
8s 9s;1000;0.4945
8s 9s;1000;0.522
8s 9s;1000;0.532
8s 9s;1000;0.5145
8s 9s;1000;0.5005
8s 9s;1000;0.5025
8s 9s;1000;0.519
8s 9s;1000;0.505
8s 9s;1000;0.5225
8s 9s;1000;0.4985
8s 9s;1000;0.501
Td Ad;1000;0.6345
Td Ad;1000;0.6425
Td Ad;1000;0.628
Td Ad;1000;0.634
Td Ad;1000;0.65
Td Ad;1000;0.6365
Td Ad;1000;0.654
Td Ad;1000;0.608
Td Ad;1000;0.6325
Td Ad;1000;0.646
Td Ad;1000;0.645
Td Ad;1000;0.6165
Td Ad;1000;0.6635
Td Ad;1000;0.661
Td Ad;1000;0.6345
Td Ad;1000;0.6525
Td Ad;1000;0.6725
Td Ad;1000;0.6485
Td Ad;1000;0.6445
Td Ad;1000;0.6575
Td Ad;1000;0.6415
Td Ad;1000;0.641
Td Ad;1000;0.6485
Td Ad;1000;0.623
Td Ad;1000;0.6255
Td Ad;1000;0.637
Td Ad;1000;0.6525
Td Ad;1000;0.645
Td Ad;1000;0.6365
Td Ad;1000;0.6545
Td Ad;1000;0.6425
Td Ad;1000;0.6625
Td Ad;1000;0.615
Td Ad;1000;0.6415
Td Ad;1000;0.665
Td Ad;1000;0.616
Td Ad;1000;0.6485
Td Ad;1000;0.643
Td Ad;1000;0.6635
Td Ad;1000;0.6435
Td Ad;1000;0.6535
Td Ad;1000;0.639
Td Ad;1000;0.61
Td Ad;1000;0.6635
Td Ad;1000;0.6415
Td Ad;1000;0.661
Td Ad;1000;0.6605
Td Ad;1000;0.6385
Td Ad;1000;0.643
Td Ad;1000;0.659
Td Ad;1000;0.67
Td Ad;1000;0.6555
Td Ad;1000;0.6335
Td Ad;1000;0.639
Td Ad;1000;0.6165
Td Ad;1000;0.6735
Td Ad;1000;0.634
Td Ad;1000;0.6615
Td Ad;1000;0.6655
Td Ad;1000;0.6105
Td Ad;1000;0.638
Td Ad;1000;0.6575
Td Ad;1000;0.6305
Td Ad;1000;0.6435
Td Ad;1000;0.653
Td Ad;1000;0.6185
Td Ad;1000;0.6325
Td Ad;1000;0.6475
Td Ad;1000;0.669
Td Ad;1000;0.6485
Td Ad;1000;0.6085
Td Ad;1000;0.6315
Td Ad;1000;0.666
Td Ad;1000;0.6845
Td Ad;1000;0.6465
Td Ad;1000;0.6175
Td Ad;1000;0.6595
Td Ad;1000;0.659
Td Ad;1000;0.6465
Td Ad;1000;0.6415
Td Ad;1000;0.643
Td Ad;1000;0.651
Td Ad;1000;0.6225
Td Ad;1000;0.64
Td Ad;1000;0.645
Td Ad;1000;0.6305
Td Ad;1000;0.6305
Td Ad;1000;0.6415
Td Ad;1000;0.643
Td Ad;1000;0.642
Td Ad;1000;0.6355
Td Ad;1000;0.6805
Td Ad;1000;0.656
Td Ad;1000;0.641
Td Ad;1000;0.637
Td Ad;1000;0.633
Td Ad;1000;0.644
Td Ad;1000;0.6315
Td Ad;1000;0.663
Td Ad;1000;0.666
2c Ac;1000;0.574
2c Ac;1000;0.57
2c Ac;1000;0.5755
2c Ac;1000;0.557
2c Ac;1000;0.578
2c Ac;1000;0.5725
2c Ac;1000;0.5855
2c Ac;1000;0.576
2c Ac;1000;0.574
2c Ac;1000;0.5915
2c Ac;1000;0.576
2c Ac;1000;0.5675
2c Ac;1000;0.5935
2c Ac;1000;0.576
2c Ac;1000;0.5675
2c Ac;1000;0.5875
2c Ac;1000;0.5765
2c Ac;1000;0.573
2c Ac;1000;0.594
2c Ac;1000;0.5785
2c Ac;1000;0.5615
2c Ac;1000;0.593
2c Ac;1000;0.591
2c Ac;1000;0.582
2c Ac;1000;0.5485
2c Ac;1000;0.573
2c Ac;1000;0.553
2c Ac;1000;0.564
2c Ac;1000;0.579
2c Ac;1000;0.575
2c Ac;1000;0.542
2c Ac;1000;0.5705
2c Ac;1000;0.5875
2c Ac;1000;0.5665
2c Ac;1000;0.5695
2c Ac;1000;0.565
2c Ac;1000;0.5785
2c Ac;1000;0.5755
2c Ac;1000;0.5995
2c Ac;1000;0.6
2c Ac;1000;0.5625
2c Ac;1000;0.575
2c Ac;1000;0.5785
2c Ac;1000;0.604
2c Ac;1000;0.568
2c Ac;1000;0.5805
2c Ac;1000;0.584
2c Ac;1000;0.5665
2c Ac;1000;0.5675
2c Ac;1000;0.583
2c Ac;1000;0.5565
2c Ac;1000;0.5705
2c Ac;1000;0.5455
2c Ac;1000;0.5475
2c Ac;1000;0.573
2c Ac;1000;0.599
2c Ac;1000;0.55
2c Ac;1000;0.5675
2c Ac;1000;0.567
2c Ac;1000;0.5775
2c Ac;1000;0.5835
2c Ac;1000;0.5585
2c Ac;1000;0.5785
2c Ac;1000;0.5685
2c Ac;1000;0.585
2c Ac;1000;0.584
2c Ac;1000;0.556
2c Ac;1000;0.575
2c Ac;1000;0.5795
2c Ac;1000;0.5955
2c Ac;1000;0.5635
2c Ac;1000;0.592
2c Ac;1000;0.5715
2c Ac;1000;0.5755
2c Ac;1000;0.5855
2c Ac;1000;0.5635
2c Ac;1000;0.572
2c Ac;1000;0.574
2c Ac;1000;0.604
2c Ac;1000;0.5595
2c Ac;1000;0.56
2c Ac;1000;0.5695
2c Ac;1000;0.57
2c Ac;1000;0.556
2c Ac;1000;0.597
2c Ac;1000;0.5865
2c Ac;1000;0.5625
2c Ac;1000;0.573
2c Ac;1000;0.583
2c Ac;1000;0.581
2c Ac;1000;0.5655
2c Ac;1000;0.5755
2c Ac;1000;0.5715
2c Ac;1000;0.577
2c Ac;1000;0.552
2c Ac;1000;0.563
2c Ac;1000;0.555
2c Ac;1000;0.595
2c Ac;1000;0.561
2c Ac;1000;0.5435
8s Ad;1000;0.5725
8s Ad;1000;0.6135
8s Ad;1000;0.6045
8s Ad;1000;0.5935
8s Ad;1000;0.625
8s Ad;1000;0.6205
8s Ad;1000;0.614
8s Ad;1000;0.629
8s Ad;1000;0.607
8s Ad;1000;0.5725
8s Ad;1000;0.598
8s Ad;1000;0.6035
8s Ad;1000;0.587
8s Ad;1000;0.637
8s Ad;1000;0.616
8s Ad;1000;0.58
8s Ad;1000;0.58
8s Ad;1000;0.624
8s Ad;1000;0.61
8s Ad;1000;0.5975
8s Ad;1000;0.602
8s Ad;1000;0.5835
